support_order,source_point_index,x_true_mm,y_true_mm,z_true_mm,distance_to_wall_true_mm,current_true_near_wall_1p5,legacy_near_wall_tag,legacy_distance_to_wall_true_mm,pnpp_fps_center,pnpp_knn_membership_count
1421,326286,9.431585311889648,22.911710739135742,356.8588562011719,1.5785118341445923,0,0,185.49462890625,0,1
1422,141880,-12.157129287719727,24.311351776123047,315.15240478515625,0.7836005687713623,1,0,144.45652770996094,0,1
1423,159840,-11.99010944366455,2.791494369506836,217.99850463867188,1.1927306652069092,1,0,45.44230651855469,0,1
1424,617722,-14.958059310913086,-19.195796966552734,-23.42180061340332,5.157995700836182,0,0,5.157995700836182,0,1
1425,301145,-2.825450897216797,6.298438549041748,322.5872802734375,1.5943204164505005,0,0,149.60589599609375,0,1
1426,632515,11.23028564453125,0.005201611667871475,-10.156597137451172,3.409005641937256,0,0,3.409005641937256,0,1
1427,718176,-40.47982406616211,-48.57852554321289,-76.45915222167969,2.6335718631744385,0,0,2.6335718631744385,0,1
1428,758397,-63.85170364379883,-13.006839752197266,-113.51036071777344,1.121756911277771,1,0,3.5425517559051514,0,0
1429,186714,11.124642372131348,-3.590282440185547,195.28912353515625,0.5801142454147339,1,0,21.9024715423584,1,1
1430,981896,-55.25204086303711,-100.38682556152344,-100.65629577636719,0.6546439528465271,1,0,17.609214782714844,0,1
1431,432563,-41.041481018066406,-20.632570266723633,-54.55413818359375,2.608152389526367,0,0,2.608152389526367,0,0
1432,940577,-91.22406768798828,12.80921745300293,-134.29013061523438,1.1309540271759033,1,0,46.359737396240234,0,0
1433,182515,-11.087878227233887,0.7904535531997681,190.6973876953125,1.992483377456665,0,0,18.16357421875,0,1
1434,707509,-39.43928909301758,-32.20292663574219,-75.19721221923828,1.0389093160629272,1,0,1.0389093160629272,0,1
1435,426210,-32.74653244018555,-17.352319717407227,-51.002010345458984,1.3613234758377075,1,0,1.3613234758377075,0,0
1436,149341,1.111672043800354,-8.48560619354248,203.34136962890625,1.0648918151855469,1,0,29.420166015625,0,1
1437,283812,0.7681611776351929,20.166059494018555,248.60293579101562,2.0814688205718994,0,0,77.79468536376953,0,0
1438,766478,5.465034008026123,3.5449302196502686,85.79730987548828,0.9271432161331177,1,0,0.9271432161331177,0,1
1439,280975,-1.525701642036438,16.869531631469727,227.24684143066406,3.0978119373321533,0,0,56.27873611450195,0,1
1440,189924,8.47164249420166,-1.0127201080322266,197.16561889648438,3.4374473094940186,0,0,24.344816207885742,0,1
1441,15299,48.629337310791016,7.329623222351074,-127.33773803710938,0.8010318279266357,1,0,38.72136306762695,0,1
1442,431183,-33.637046813964844,-23.45874786376953,-57.25129318237305,1.330310344696045,1,0,1.330310344696045,0,0
1443,883905,20.862926483154297,-32.61231231689453,-84.3298568725586,0.639677882194519,1,0,0.6396778225898743,0,1
1444,821057,-7.808228492736816,-8.931626319885254,124.8199462890625,2.53763484954834,0,0,2.53763484954834,0,1
1445,125070,9.416340827941895,9.203685760498047,305.22857666015625,0.6698819398880005,1,0,132.5958251953125,0,1
1446,466165,8.7393798828125,-39.990684509277344,-92.6343002319336,1.1923670768737793,1,0,1.1923670768737793,0,1
1447,829442,10.040915489196777,-13.550511360168457,115.80804443359375,1.3321024179458618,1,0,1.3321025371551514,0,1
1448,53182,8.228861808776855,21.326202392578125,314.1571044921875,2.4456357955932617,0,0,142.9361114501953,0,1
1449,703667,-42.83422088623047,-26.83854103088379,-63.40496063232422,3.1300604343414307,0,0,3.1300604343414307,0,1
1450,889141,16.120882034301758,-24.599050521850586,-86.25714111328125,0.8132149577140808,1,0,0.8132149577140808,0,0
1451,235370,4.827773571014404,-10.40318775177002,184.76223754882812,0.6952064633369446,1,0,10.709206581115723,0,1
1452,560659,-15.30621337890625,4.73886775970459,55.63641357421875,1.3115586042404175,1,0,1.311558723449707,0,2
1453,126979,-3.70196533203125,3.4772684574127197,309.7672119140625,0.553507924079895,1,0,136.5424346923828,0,0
1454,700910,-41.50331115722656,-35.06462478637695,-51.7967643737793,1.7330023050308228,0,0,1.7330023050308228,0,1
1455,606468,-31.479936599731445,-9.989636421203613,-39.335906982421875,1.7468445301055908,0,0,1.7468445301055908,0,0
1456,507896,-2.241262674331665,6.409245014190674,157.1116943359375,3.4579100608825684,0,0,3.4579100608825684,0,1
1457,118905,9.583134651184082,8.44084358215332,249.44607543945312,2.3104546070098877,0,0,77.15457916259766,0,1
1458,879765,24.5618953704834,-30.312149047851562,-88.30004119873047,2.278524398803711,0,0,2.27852463722229,0,0
1459,455606,-41.249778747558594,-48.35564041137695,-89.72281646728516,1.1388438940048218,1,0,1.1388438940048218,0,1
1460,577724,-6.215020656585693,-9.17377758026123,87.95843505859375,11.89885425567627,0,0,11.89885425567627,0,0
1461,491519,9.145881652832031,-6.144752025604248,7.5081562995910645,1.7170214653015137,0,0,1.7170214653015137,1,1
1462,929659,15.750577926635742,-55.45707702636719,-115.84677124023438,2.5093417167663574,0,0,2.5093417167663574,0,1
1463,887442,28.348421096801758,-21.82612419128418,-84.20653533935547,2.9777634143829346,0,0,2.9777634143829346,0,1
1464,15165,44.916786193847656,11.441140174865723,-125.88756561279297,0.8364884257316589,1,0,40.79986572265625,0,1
1465,118923,11.561494827270508,5.1753010749816895,244.93923950195312,0.5997490286827087,1,0,72.23838806152344,1,1
1466,429083,-41.816078186035156,-16.13358497619629,-45.85063552856445,2.243420362472534,0,0,2.243420362472534,0,1
1467,798154,12.137113571166992,-5.532785415649414,112.30064392089844,0.6174588799476624,1,1,0.6174588799476624,0,1
1468,797831,2.8773703575134277,-2.1494946479797363,113.39160919189453,3.1343774795532227,0,0,3.1343777179718018,0,0
1469,696074,-32.7442512512207,-26.712873458862305,-60.97395706176758,1.031067132949829,1,0,1.031067132949829,0,0
1470,783599,-8.985729217529297,16.154653549194336,33.862998962402344,1.18827486038208,1,0,1.18827486038208,0,1
1471,947929,-101.12672424316406,18.6489200592041,-138.62033081054688,0.6530598998069763,1,0,58.2168083190918,0,1
1472,213068,-5.559509754180908,-5.142549991607666,226.7937469482422,0.8523262143135071,1,0,53.1580696105957,0,0
1473,425621,-39.3359375,-30.34549903869629,-47.92850875854492,3.40869140625,0,0,3.40869140625,0,0
1474,530150,-1.8079241514205933,-15.131752014160156,76.32281494140625,4.358122825622559,0,0,4.358122825622559,0,1
1475,173977,-11.288054466247559,5.877371311187744,184.2178192138672,1.2049731016159058,1,0,12.292940139770508,0,1
1476,235690,5.460289001464844,-11.237406730651855,175.44044494628906,0.6389774084091187,1,0,1.3385165929794312,0,1
1477,597029,24.032142639160156,-14.25274658203125,-55.051700592041016,2.4631896018981934,0,0,2.4631896018981934,0,1
1478,878297,27.05158042907715,-27.45182991027832,-89.06986999511719,2.54119610786438,0,0,2.54119610786438,0,1
1479,268659,2.689300775527954,1.7020210027694702,260.5665283203125,3.329418420791626,0,0,87.48686981201172,0,1
1480,922862,18.53281593322754,-49.637664794921875,-124.62614440917969,0.9696621894836426,1,0,0.9696621894836426,0,1
1481,873426,27.528602600097656,-34.46504592895508,-87.67171478271484,0.6923176050186157,1,0,0.6923176050186157,0,1
1482,628695,6.290528297424316,-12.901139259338379,-14.765073776245117,1.335011601448059,1,0,1.335011601448059,0,2
1483,928904,18.30318260192871,-56.87489700317383,-117.09868621826172,1.0882716178894043,1,0,1.0882716178894043,0,1
1484,43452,-5.583407402038574,28.65302848815918,312.53851318359375,1.1443442106246948,1,0,142.3199462890625,0,2
1485,422158,-32.81560134887695,-21.877696990966797,-49.300838470458984,4.710477352142334,0,0,4.710477352142334,0,0
1486,694870,-32.57311248779297,-31.76472282409668,-62.119712829589844,1.3193902969360352,1,0,1.3193901777267456,0,0
1487,280606,-0.1637573391199112,19.745054244995117,238.8933868408203,1.6823375225067139,0,0,68.10464477539062,0,1
1488,779425,-10.848225593566895,13.267298698425293,37.31351089477539,1.0859814882278442,1,0,1.0859813690185547,0,1
1489,106837,-1.173524260520935,24.150522232055664,262.9933166503906,0.554058313369751,1,0,92.54884338378906,0,1
1490,639780,12.642219543457031,11.847809791564941,-5.330461502075195,1.044622778892517,1,0,1.0446228981018066,0,1
1491,573347,-6.2638444900512695,4.374133110046387,86.08031463623047,2.455216407775879,0,0,2.455216407775879,0,1
1492,510044,-4.54671573638916,0.4260269105434418,157.62538146972656,6.708639144897461,0,0,6.708639144897461,0,1
1493,441618,-46.04774856567383,-29.603343963623047,-105.71358489990234,0.6777685880661011,1,0,0.6777685880661011,0,0
1494,782257,2.471466302871704,19.400066375732422,40.2687873840332,1.5845173597335815,0,0,1.5845173597335815,0,1
1495,553423,1.4355318546295166,-23.57676887512207,-31.889070510864258,0.8093077540397644,1,0,0.8093078136444092,0,1
1496,535805,-0.586470365524292,-14.982402801513672,49.86204528808594,0.9938905835151672,1,0,0.9938905835151672,0,2
1497,562645,-12.58818244934082,-11.901214599609375,57.08332824707031,0.7040653228759766,1,0,0.7040653228759766,0,1
1498,413122,-10.473798751831055,1.71061372756958,-14.830611228942871,0.8493298292160034,1,0,0.8493298292160034,0,1
1499,985724,-59.18423843383789,-107.36190795898438,-102.2972640991211,1.985755443572998,0,0,25.683717727661133,0,2
1500,262983,-13.235377311706543,13.005036354064941,262.84075927734375,0.8096632361412048,1,0,91.18262481689453,0,1
1501,297690,1.4605820178985596,17.563385009765625,325.1665344238281,9.667511940002441,0,0,153.76763916015625,0,0
1502,175626,-5.490669250488281,4.070241928100586,182.7631378173828,7.005475997924805,0,0,12.624129295349121,0,0
1503,427639,-26.521032333374023,-17.98682403564453,-49.04134750366211,0.7517209053039551,1,0,0.7517209053039551,0,1
1504,238576,6.419126033782959,-3.5712172985076904,187.57789611816406,4.464252948760986,0,0,14.979057312011719,0,1
1505,823237,-10.58915901184082,-2.7985286712646484,133.6171875,1.2650967836380005,1,0,1.2650965452194214,0,1
1506,117366,-5.183002948760986,20.948291778564453,260.61224365234375,2.16890025138855,0,0,89.86527252197266,0,0
1507,223577,11.2494535446167,7.600645065307617,225.243408203125,1.1202027797698975,1,0,52.982967376708984,0,1
1508,596950,12.180439949035645,-24.484384536743164,-58.11231231689453,5.510060787200928,0,0,5.510060787200928,0,1
1509,438244,-51.569190979003906,-31.1430721282959,-104.5523910522461,1.76944899559021,0,0,1.76944899559021,0,0
1510,546734,-5.214229583740234,-18.2734432220459,-59.94671630859375,1.0602412223815918,1,0,1.0602412223815918,0,1
1511,403040,-3.5738985538482666,-1.016049861907959,-25.002939224243164,0.5832298398017883,1,1,0.5832298398017883,0,1
1512,258072,1.1369928121566772,-3.0331218242645264,238.44984436035156,2.092860460281372,0,0,64.94466400146484,0,1
1513,308385,-12.77688980102539,18.12982177734375,324.245361328125,1.6026982069015503,0,0,152.7582550048828,0,0
1514,526348,8.41441822052002,-9.393980979919434,76.71007537841797,2.742967367172241,0,0,2.742967367172241,0,3
1515,411340,7.981957912445068,10.199501037597656,-17.614093780517578,0.8228762149810791,1,0,0.8228762745857239,0,1
1516,410227,4.2425947189331055,4.683434009552002,-20.52123260498047,2.754218101501465,0,0,2.754218101501465,0,1
1517,47748,5.332808494567871,18.187744140625,306.516845703125,5.813974857330322,0,0,135.1112518310547,0,1
1518,52280,8.995396614074707,20.747709274291992,301.1966247558594,1.4375609159469604,1,0,129.9798583984375,0,1
1519,343272,4.3084516525268555,21.277318954467773,288.7890930175781,3.4437990188598633,0,0,117.81503295898438,0,1
1520,587102,16.916484832763672,-27.656505584716797,-61.15270233154297,0.834172785282135,1,0,0.8341727256774902,0,0
1521,204838,-3.437669038772583,15.064488410949707,208.8097381591797,2.3446686267852783,0,0,37.759056091308594,0,1
1522,352397,-8.56628131866455,22.720170974731445,299.08746337890625,2.6092751026153564,0,0,128.30908203125,0,0
1523,259961,-12.186736106872559,7.954493522644043,257.7720947265625,1.391843557357788,1,0,85.54393005371094,0,1
1524,933415,-83.5806884765625,0.003708505304530263,-128.18502807617188,1.0942883491516113,1,0,30.847900390625,0,0
1525,527084,-3.146695375442505,-20.821317672729492,81.05107879638672,0.7533135414123535,1,0,0.7533135414123535,0,1
1526,848421,1.480604887008667,-15.658456802368164,92.12042999267578,3.1247751712799072,0,0,3.1247751712799072,0,0
1527,393950,-4.784705638885498,4.293656349182129,300.7482604980469,1.8474663496017456,0,0,127.70701599121094,0,1
1528,58710,10.291054725646973,21.3968563079834,324.50299072265625,0.9226006865501404,1,0,153.17921447753906,0,1
1529,924971,20.462522506713867,-51.17849349975586,-122.83369445800781,2.6179468631744385,0,0,2.6179468631744385,0,1
1530,36313,30.45635414123535,-26.21941375732422,-127.11820220947266,2.1586124897003174,0,0,2.230860471725464,0,1
1531,262980,-11.185026168823242,9.004091262817383,259.1524963378906,2.3627631664276123,0,0,87.05308532714844,0,1
1532,899036,13.304704666137695,-53.40060043334961,-95.62486267089844,1.9353752136230469,0,0,1.9353750944137573,0,1
1533,575278,-17.80828857421875,-8.277812957763672,84.95440673828125,0.8715314269065857,1,0,0.8715313673019409,0,1
1534,757182,-64.47947692871094,-14.036850929260254,-112.81676483154297,1.744814157485962,0,0,3.2913358211517334,0,0
1535,810027,12.748580932617188,-2.7261197566986084,134.20321655273438,1.451112985610962,1,0,1.4511131048202515,1,1
1536,419476,-23.036691665649414,-23.80143165588379,-45.816104888916016,0.5250167846679688,1,1,0.5250167846679688,0,2
1537,507876,-0.3310655653476715,11.581571578979492,162.7095184326172,0.9736348986625671,1,0,0.9736349582672119,0,1
1538,220754,7.869095325469971,4.776119232177734,216.8003692626953,4.304187297821045,0,0,44.49816131591797,0,1
1539,218067,9.139290809631348,4.346820831298828,229.37301635742188,2.8633980751037598,0,0,56.779666900634766,0,0
1540,67779,-3.96476149559021,35.7374382019043,360.9870910644531,0.749369740486145,1,0,191.24754333496094,0,1
1541,721642,-44.047664642333984,-41.3707275390625,-82.96598815917969,0.49054399132728577,1,1,0.49054399132728577,0,0
1542,899205,11.931635856628418,-52.79572296142578,-94.24234008789062,0.8070575594902039,1,0,0.8070574998855591,0,0
1543,40165,-10.310500144958496,25.423410415649414,306.370849609375,0.7506389617919922,1,0,135.85411071777344,0,1
1544,633300,11.02546215057373,-4.4727325439453125,-2.525688886642456,2.238612413406372,0,0,2.238612413406372,0,2
1545,324149,5.708949565887451,23.10450553894043,355.8973083496094,5.0894575119018555,0,0,184.6639862060547,0,0
1546,962291,10.618880271911621,-93.62998962402344,-121.40742492675781,0.6098364591598511,1,0,28.280561447143555,0,2
1547,349330,-10.731163024902344,23.18961524963379,292.99212646484375,0.9377166032791138,1,0,122.3083267211914,0,1
1548,847490,3.258864402770996,-19.317251205444336,86.08519744873047,1.0992414951324463,1,0,1.0992414951324463,0,1
1549,259937,-13.111248970031738,11.664336204528809,259.39984130859375,0.9241484999656677,1,0,87.60546875,0,1
1550,431693,-38.861202239990234,-19.54475975036621,-53.81348419189453,2.207120656967163,0,0,2.207120418548584,0,0
1551,469674,18.030771255493164,-45.26457214355469,-90.53550720214844,2.413175582885742,0,0,2.413175582885742,0,1
1552,59158,9.075812339782715,22.81009864807129,324.7582092285156,1.4932931661605835,1,0,153.61691284179688,0,1
1553,442601,-45.90229415893555,-34.51100158691406,-98.84373474121094,0.686037003993988,1,0,0.686037003993988,0,0
1554,25449,38.788490295410156,-8.30927562713623,-125.25322723388672,1.8528767824172974,0,0,20.387710571289062,0,0
1555,166800,5.732569217681885,11.34085464477539,177.564208984375,0.7252141237258911,1,0,6.1519975662231445,1,1
1556,590558,23.405181884765625,-17.44882583618164,-68.69439697265625,4.096409320831299,0,0,4.096409320831299,0,1
1557,822449,-7.081229209899902,-3.7706713676452637,147.82208251953125,4.421605110168457,0,0,4.421605110168457,0,3
1558,103968,9.439850807189941,14.853048324584961,266.3624572753906,1.9502779245376587,0,0,94.70069885253906,0,1
1559,293563,9.637640953063965,12.509033203125,325.8880615234375,0.8256608843803406,1,0,153.49815368652344,0,0
1560,545339,7.335412979125977,-23.78476333618164,-36.387081146240234,3.838029384613037,0,0,3.838029384613037,0,1
1561,316430,-7.909327030181885,27.226757049560547,332.22601318359375,2.9354331493377686,0,0,161.74119567871094,0,1
1562,806750,10.321127891540527,-6.6152663230896,121.98735046386719,3.288051128387451,0,0,3.288051128387451,0,0
1563,378486,-8.692933082580566,8.630450248718262,274.95703125,4.376290798187256,0,0,102.73877716064453,0,1
1564,868189,11.460704803466797,-2.922616720199585,36.60782241821289,1.7271766662597656,0,0,1.7271766662597656,0,1
1565,882238,18.559011459350586,-16.904075622558594,-89.01158905029297,0.7428529262542725,1,0,0.7428529262542725,0,0
1566,654193,-10.357269287109375,-16.544694900512695,-17.945903778076172,1.8553218841552734,0,0,1.8553218841552734,0,1
1567,913767,26.557493209838867,-37.441097259521484,-126.55024719238281,1.6108590364456177,0,0,1.6108590364456177,0,0
1568,503204,11.222285270690918,4.8632707595825195,147.0231170654297,0.8537863492965698,1,0,0.8537864685058594,0,1
1569,725151,-39.617862701416016,-52.66495132446289,-82.22049713134766,0.7134678959846497,1,0,0.7134678959846497,0,0
